,ID,mangaid,subfind_id,ifusize,redshift,lambda_r,star_axis,gas_axis,pa_offset,stel_qual,stel_feature,halpha_qual,halpha_feature
1481,TNG100-137915-IFU-37,1-277552,137915,37,0.04182186874879708,0.41333183301766896,196.0,,,1,0,0,0
1482,TNG100-202647-IFU-37,1-277462,202647,37,0.03842568478658663,0.6882441029974845,238.5,234.0,4.5,1,0,1,0
1483,TNG100-17222-IFU-37,1-278081,17222,37,0.03969966578519805,0.7499402932222591,308.0,,,2,0,0,0
1484,TNG100-421572-IFU-37,1-256185,421572,37,0.035727185424023665,0.627613017444231,290.5,291.5,1.0,1,0,1,0
1485,TNG100-134880-IFU-61,1-277516,134880,61,0.03925490357344689,0.5807637865243271,55.0,,,1,0,0,0
1486,TNG100-628638-IFU-61,1-278062,628638,61,0.04171375784876117,0.5597111103753305,72.0,94.0,22.0,2,0,2,0
1487,TNG100-118738-IFU-61,1-277293,118738,61,0.03616741947901635,0.3955333621850343,347.0,,,1,0,0,0
1488,TNG100-573576-IFU-127,1-277272,573576,127,0.04283380428077722,0.8620271580875893,316.0,308.5,7.5,2,0,2,0
1489,TNG100-635996-IFU-19,1-277254,635996,19,0.020316033313103662,0.20453137706430524,105.0,357.5,107.5,0,0,1,0
1490,TNG100-328679-IFU-37,1-277453,328679,37,0.0829845385566538,0.6341536549960075,52.5,76.5,24.0,1,0,0,3
1491,TNG100-693461-IFU-37,1-278075,693461,37,0.018403966659419003,0.7442816444808578,59.5,84.5,25.0,2,0,2,0
1492,TNG100-638333-IFU-37,1-277271,638333,37,0.018623513024056286,0.6308185481865052,120.5,133.5,13.0,2,0,2,0
1493,TNG100-250396-IFU-61,1-278057,250396,61,0.04634868479235273,0.4003661091042157,218.5,205.0,13.5,1,0,1,0
1494,TNG100-646076-IFU-61,1-256190,646076,61,0.0199816368756628,0.8693605876473598,38.0,40.0,2.0,2,0,2,0
1495,TNG100-633074-IFU-61,1-256546,633074,61,0.04538512852618543,0.3628721736107948,101.0,232.0,131.0,1,0,1,0
1496,TNG100-200806-IFU-91,1-256574,200806,91,0.08948035797337976,0.5118681157002571,257.0,,,1,0,0,0
1497,TNG100-627519-IFU-91,1-256293,627519,91,0.02071120294152377,0.6117678927333063,268.0,291.5,23.5,1,0,1,0
1498,TNG100-516104-IFU-127,1-256002,516104,127,0.04449365317620972,0.7668820267352431,186.5,189.0,2.5,2,0,2,0
1499,TNG100-561631-IFU-127,1-277213,561631,127,0.04397461902779255,0.8892429385584011,321.0,303.5,17.5,2,0,2,0
1500,TNG100-656988-IFU-19,1-256381,656988,19,0.019126198206684118,0.28709484194126034,113.0,168.5,55.5,0,0,1,0
1501,TNG100-490197-IFU-19,1-256182,490197,19,0.0340672242946975,0.2884611558760982,21.5,,,1,0,0,0
1502,TNG100-337849-IFU-37,1-277253,337849,37,0.040761749552011284,0.6690509061302892,323.5,145.0,178.5,1,0,1,0
1503,TNG100-636556-IFU-37,1-256506,636556,37,0.021538507016832586,0.6340611766977181,69.0,60.5,8.5,1,0,1,0
1504,TNG100-453753-IFU-61,1-256496,453753,61,0.0551316939205966,0.6485493206273701,7.0,31.0,24.0,1,0,0,0
1505,TNG100-614704-IFU-61,1-278537,614704,61,0.01991626529853302,0.5513108723504148,127.5,123.5,4.0,2,0,2,0
1506,TNG100-381832-IFU-91,1-256009,381832,91,0.052729932427649256,0.7788012569927626,281.5,284.0,2.5,2,0,2,0
1507,TNG100-448642-IFU-127,1-256287,448642,127,0.03048959494792912,0.6181309315135289,194.5,197.0,2.5,2,0,2,0
1508,TNG100-69576-IFU-19,1-256283,69576,19,0.031490499365692336,0.18389084895048552,333.0,,,2,0,0,0
1509,TNG100-304204-IFU-37,1-587908,304204,37,0.028978395856751164,0.5242197331418876,85.5,75.5,10.0,2,0,2,0
1510,TNG100-359336-IFU-37,1-257984,359336,37,0.02762539017283604,0.5454785830360922,316.0,297.5,18.5,2,0,2,0
1511,TNG100-31407-IFU-37,1-257825,31407,37,0.02689620776816757,0.6560259017201,288.0,155.0,133.0,2,0,2,0
1512,TNG100-102695-IFU-61,1-257940,102695,61,0.029660116091442507,0.6431904881858237,274.0,,,2,0,0,0
1513,TNG100-545413-IFU-61,1-257957,545413,61,0.0230860775985324,0.2802066304694431,202.0,222.5,20.5,2,0,2,0
1514,TNG100-306518-IFU-61,1-281234,306518,61,0.03181890274210975,0.7615467901798865,78.5,97.0,18.5,2,0,2,0
1515,TNG100-239255-IFU-91,1-280965,239255,91,0.02743549329273617,0.5044605914712269,137.0,,,2,0,0,0
1516,TNG100-300577-IFU-127,1-257652,300577,127,0.03483533674519125,0.6087646514356253,356.0,325.0,31.0,1,0,1,0
1517,TNG100-556736-IFU-127,1-257999,556736,127,0.029651550931706464,0.6929676512345068,103.5,110.0,6.5,2,0,2,0
1518,TNG100-118696-IFU-19,1-257813,118696,19,0.028954549199506845,0.20530011699494835,272.0,,,2,0,0,0
1519,TNG100-715910-IFU-19,1-257854,715910,19,0.02248470823766897,0.3016353172431108,152.5,108.0,44.5,0,0,1,0
1520,TNG100-643321-IFU-37,1-258007,643321,37,0.03675078628121343,0.6606696136805971,226.0,215.0,11.0,2,0,2,0
1521,TNG100-443746-IFU-37,1-281050,443746,37,0.0686054891501767,0.25981633551521743,22.0,156.0,134.0,1,0,1,0
1522,TNG100-184831-IFU-37,1-257627,184831,37,0.06921516001181928,0.0768752445238802,324.5,,,0,0,0,0
1523,TNG100-131049-IFU-61,1-281037,131049,61,0.06502166203316814,0.30461787558610576,147.5,,,1,0,0,0
1524,TNG100-627275-IFU-61,1-257953,627275,61,0.03765345960710242,0.6212109602266338,287.0,251.0,36.0,1,0,1,2
1525,TNG100-362554-IFU-91,1-257822,362554,91,0.03605823209422968,0.7259929793408811,283.5,277.0,6.5,2,0,2,0
1526,TNG100-512069-IFU-127,1-257623,512069,127,0.026043080219941752,0.6852142354474573,181.0,199.5,18.5,1,0,1,0
1527,TNG100-485703-IFU-127,1-281312,485703,127,0.06662109786760506,0.7944289013111308,315.0,338.5,23.5,1,0,1,0
1528,TNG100-266568-IFU-19,1-281907,266568,19,0.028901544179217094,0.1211914196322185,169.5,332.5,163.0,1,0,1,0
1529,TNG100-677703-IFU-37,1-281931,677703,37,0.017895397403630962,0.5417435005304854,18.5,322.0,56.5,1,0,1,0
1530,TNG100-640088-IFU-37,1-281404,640088,37,0.03691646945575248,0.500901974558463,54.0,13.0,41.0,1,0,1,2
1531,TNG100-627222-IFU-37,1-281883,627222,37,0.018001365117145698,0.6650994196314335,347.0,346.0,1.0,2,0,2,0
1532,TNG100-278310-IFU-61,1-281125,278310,61,0.03804236044042608,0.7119292951378268,143.5,171.0,27.5,2,0,2,0
1533,TNG100-363736-IFU-61,1-281105,363736,61,0.11392794285318532,0.040224852127966296,172.5,115.0,57.5,0,0,0,0
1534,TNG100-432485-IFU-61,1-281900,432485,61,0.05599276452876327,0.5889834172397815,151.0,152.0,1.0,2,0,0,0
1535,TNG100-650173-IFU-127,1-281351,650173,127,0.013346091975180578,0.8950414466879304,272.0,275.0,3.0,0,0,1,0
1536,TNG100-114429-IFU-19,1-281935,114429,19,0.0054806891684624146,0.0955283061404212,283.5,327.5,44.0,0,0,0,0
1537,TNG100-168398-IFU-19,1-281927,168398,19,0.05223560873051049,0.5397357528789979,177.5,,,2,0,0,0
1538,TNG100-325817-IFU-37,1-281126,325817,37,0.013285303747333534,0.3626520477999353,277.0,,,0,0,0,0
1539,TNG100-192906-IFU-37,1-281886,192906,37,0.04294130190026044,0.6691029870257393,179.5,,,2,0,0,0
1540,TNG100-491801-IFU-37,1-257903,491801,37,0.06472262997441726,0.6569879981810977,233.5,96.0,137.5,2,0,0,0
1541,TNG100-611315-IFU-37,1-281828,611315,37,0.041173883358452255,0.8568727778553485,126.5,136.5,10.0,2,0,2,0
1542,TNG100-429435-IFU-61,1-258373,429435,61,0.03644324781499411,0.05049195953403123,318.0,121.0,163.0,0,0,1,0
1543,TNG100-499195-IFU-61,1-257910,499195,61,0.06594368851098326,0.3337012231219608,66.5,73.5,7.0,2,0,2,0
1544,TNG100-562684-IFU-91,1-281439,562684,91,0.04142741312142957,0.5354415874164437,304.0,111.5,167.5,2,0,2,0
1545,TNG100-343989-IFU-127,1-258425,343989,127,0.0860540972759052,0.8280342585228001,154.0,142.0,12.0,2,0,2,0
1546,TNG100-340588-IFU-19,1-282147,340588,19,0.0356077358458128,0.2601596666039868,206.5,201.0,5.5,2,0,2,0
1547,TNG100-41676-IFU-37,1-282144,41676,37,0.0220419300913506,0.5476317113083401,290.0,349.0,59.0,2,0,2,0
1548,TNG100-424152-IFU-37,1-575847,424152,37,0.07231333487864029,0.2577423023045198,325.0,314.5,10.5,2,0,2,2
1549,TNG100-599115-IFU-61,1-258311,599115,61,0.03280840860627004,0.4860801131584801,31.0,246.0,145.0,0,0,0,0
1550,TNG100-373050-IFU-61,1-282151,373050,61,0.12517874138698212,0.6397823385520994,102.5,107.0,4.5,2,0,2,0
1551,TNG100-433537-IFU-61,1-575838,433537,61,0.05754046979542276,0.13793912689515556,353.5,152.0,158.5,0,0,0,0
1552,TNG100-619882-IFU-91,1-575845,619882,91,0.021265733606747324,0.4589212230033955,249.5,181.0,68.5,0,0,0,0
1553,TNG100-252996-IFU-91,1-258477,252996,91,0.12378742940285604,0.1505167212785913,325.5,18.5,53.0,1,0,1,0
1554,TNG100-531151-IFU-127,1-258685,531151,127,0.05214345941943914,0.6634743623010404,334.0,291.0,43.0,1,0,1,0
1555,TNG100-463341-IFU-127,1-258118,463341,127,0.032742435305025526,0.8024246089459818,320.0,322.0,2.0,2,0,2,0
1556,TNG100-268300-IFU-19,1-258315,268300,19,0.03680647593828968,0.14154437655915145,133.0,54.5,78.5,0,0,1,0
1557,TNG100-233225-IFU-19,1-258380,233225,19,0.03116745044274708,0.5404405350200775,144.5,,,2,0,0,0
1558,TNG100-358273-IFU-37,1-258401,358273,37,0.11086455165629576,0.3991720399685563,124.0,129.0,5.0,1,0,1,0
1559,TNG100-114-IFU-37,1-258455,114,37,0.04987759975307835,0.6337769434080491,198.0,,,1,0,0,0
1560,TNG100-384914-IFU-61,1-282186,384914,61,0.05779256686565318,0.1295297908741352,354.0,218.0,136.0,2,0,1,2
1561,TNG100-472641-IFU-91,1-282509,472641,91,0.03077755276495987,0.3103514622552482,117.0,49.0,68.0,2,0,2,0
1562,TNG100-599460-IFU-127,1-258671,599460,127,0.0389325685079834,0.42680697797230455,352.0,45.5,53.5,1,0,0,0
1563,TNG100-128417-IFU-127,1-258589,128417,127,0.035508852659930486,0.6004429610893619,128.5,110.5,18.0,1,0,1,0
1564,TNG100-531511-IFU-127,1-258726,531511,127,0.0382950710447648,0.8444500254373257,337.0,334.5,2.5,2,0,2,0
1565,TNG100-408499-IFU-19,1-258631,408499,19,0.04033590142772636,0.11119378689981343,191.5,118.5,73.0,0,0,2,0
1566,TNG100-626585-IFU-37,1-282035,626585,37,0.041792537233746416,0.7128048583110442,345.5,0.5,15.0,2,0,2,0
1567,TNG100-412913-IFU-37,1-258306,412913,37,0.0415178140853974,0.8007300973220803,28.0,7.5,20.5,2,0,2,0
1568,TNG100-411783-IFU-61,1-258249,411783,61,0.09174617648918612,0.3591837093911145,249.0,307.5,58.5,1,0,1,2
1569,TNG100-430972-IFU-127,1-258667,430972,127,0.07290164946837707,0.12519465865396914,80.0,240.5,160.5,0,0,0,0
1570,TNG100-451808-IFU-127,1-282021,451808,127,0.017654607370812283,0.5241354205704448,208.5,212.0,3.5,1,0,1,0
1571,TNG100-60777-IFU-19,1-282020,60777,19,0.023339406112360784,0.505932324241935,255.0,,,2,0,0,0
1572,TNG100-397866-IFU-37,1-282527,397866,37,0.06603681308174361,0.08695048733952307,229.5,307.5,78.0,0,0,0,0
1573,TNG100-303363-IFU-37,1-282043,303363,37,0.05195558533789397,0.5696431895723042,14.5,322.0,52.5,1,0,1,0
1574,TNG100-251304-IFU-61,1-258653,251304,61,0.054710328629597064,0.5313114033488756,9.0,,,2,0,0,0
1575,TNG100-658330-IFU-91,1-258213,658330,91,0.022765603919990395,0.8286171597945804,181.0,200.5,19.5,2,0,2,0
1576,TNG100-31422-IFU-127,1-589908,31422,127,0.04295984550047071,0.4898240612374584,276.0,,,2,0,0,0
1577,TNG100-497927-IFU-127,1-258777,497927,127,0.021789997054249336,0.5988798282237292,315.5,289.5,26.0,1,0,1,0
1578,TNG100-568650-IFU-127,1-258760,568650,127,0.05050148318596217,0.5864051624393513,181.0,159.0,22.0,1,0,1,0
1579,TNG100-573458-IFU-127,1-590053,573458,127,0.022706719464348192,0.7837763780509491,64.0,61.0,3.0,2,0,2,0
1580,TNG100-301748-IFU-19,1-258737,301748,19,0.038034556369676606,0.524960322551813,344.5,351.0,6.5,2,0,2,0
1581,TNG100-41668-IFU-19,1-258607,41668,19,0.048417373615420096,0.22771940485143835,295.0,,,1,0,0,0
1582,TNG100-125038-IFU-37,1-620115,125038,37,0.053610372086166286,0.5763162785849253,21.5,342.5,39.0,1,0,1,0
1583,TNG100-650526-IFU-37,1-258747,650526,37,0.022448916321410682,0.4922724664625133,232.0,260.5,28.5,2,0,2,0
1584,TNG100-386431-IFU-37,1-282106,386431,37,0.04966372088168172,0.6845250669462616,187.0,223.5,36.5,1,0,1,0
1585,TNG100-118687-IFU-61,1-282114,118687,61,0.05072043367735425,0.8046974643764672,86.0,102.0,16.0,2,0,2,0
1586,TNG100-562344-IFU-127,1-258748,562344,127,0.031781800311738065,0.9034642943689328,97.5,97.0,0.5,2,0,2,0
1587,TNG100-362782-IFU-19,1-258782,362782,19,0.03155018521930041,0.6180606337089399,164.5,287.5,123.0,2,0,2,0
1588,TNG100-507070-IFU-37,1-258823,507070,37,0.028020870719629564,0.8015497450638889,75.0,23.5,51.5,1,0,1,3
1589,TNG100-353979-IFU-37,1-258804,353979,37,0.0361529313288236,0.5671792439277556,113.0,110.0,3.0,2,0,2,0
1590,TNG100-414278-IFU-37,1-258750,414278,37,0.02832916527963056,0.4769984105558861,142.5,137.0,5.5,2,0,2,0
1591,TNG100-523279-IFU-61,1-282762,523279,61,0.030680345090707162,0.6176401213177789,298.0,277.0,21.0,2,0,2,0
1592,TNG100-489462-IFU-61,1-282150,489462,61,0.03064585635999236,0.3722049388472946,216.5,168.5,48.0,1,0,1,0
1593,TNG100-336281-IFU-61,1-575826,336281,61,0.032393170827222005,0.4460240297222521,299.0,,,1,0,0,0
1594,TNG100-538314-IFU-91,1-277162,538314,91,0.03026481806582043,0.7702180436252144,125.0,124.5,0.5,2,0,2,0
1595,TNG100-660940-IFU-127,1-277858,660940,127,0.03731123651064363,0.5207269619655556,252.0,277.0,25.0,0,0,1,0
1596,TNG100-570139-IFU-127,1-256048,570139,127,0.04191164033898219,0.7504872115713328,338.0,344.0,6.0,1,0,1,0
1597,TNG100-41675-IFU-127,1-558910,41675,127,0.039576212271388585,0.4545133373298387,146.5,,,1,0,0,0
1598,TNG100-521681-IFU-127,1-196597,521681,127,0.037943259436611435,0.6625175873114825,94.5,90.5,4.0,2,0,2,0
1599,TNG100-96539-IFU-19,1-196737,96539,19,0.039496929873534536,0.1534867590479959,343.5,,,0,0,0,0
1600,TNG100-656455-IFU-37,1-576558,656455,37,0.015982293243696873,0.377530154313072,264.5,185.5,79.0,0,0,0,0
1601,TNG100-380276-IFU-37,1-196929,380276,37,0.06986941069322529,0.5246849022425359,91.5,103.0,11.5,1,0,0,0
1602,TNG100-413091-IFU-61,1-196861,413091,61,0.0630605727960035,0.6551167660208297,328.0,334.5,6.5,2,0,2,0
1603,TNG100-427532-IFU-91,1-196863,427532,91,0.07040369984630447,0.6017105524192284,129.5,134.5,5.0,2,0,2,0
1604,TNG100-664092-IFU-127,1-196753,664092,127,0.03466371602532805,0.6645403235248062,346.0,345.5,0.5,2,0,2,0
1605,TNG100-661007-IFU-127,1-197017,661007,127,0.03695915131094545,0.7469180625479108,257.5,265.0,7.5,1,0,2,0
1606,TNG100-412445-IFU-19,1-576467,412445,19,0.03189117416583339,0.4507408394030461,114.0,,,2,0,0,0
1607,TNG100-414451-IFU-37,1-196580,414451,37,0.03724233612001651,0.6058600338044106,59.0,66.5,7.5,1,0,1,0
1608,TNG100-604823-IFU-37,1-197013,604823,37,0.028660784542670143,0.6298803561438596,320.5,322.0,1.5,2,0,2,0
1609,TNG100-655208-IFU-37,1-197044,655208,37,0.03729515050866873,0.3748195774844231,183.5,166.0,17.5,1,0,1,0
1610,TNG100-567687-IFU-61,1-244805,567687,61,0.022964471422031497,0.6553911540444078,57.5,63.0,5.5,2,0,2,0
1611,TNG100-506943-IFU-61,1-245472,506943,61,0.03387667281760471,0.6218098072619347,325.0,314.0,11.0,2,0,2,0
1612,TNG100-414050-IFU-91,1-568570,414050,91,0.07639390854170743,0.1061899283715549,14.5,7.5,7.0,0,0,2,0
1613,TNG100-140725-IFU-127,1-519381,140725,127,0.03820058781044087,0.7451484648987771,203.5,195.0,8.5,2,0,2,0
1614,TNG100-670277-IFU-127,1-523105,670277,127,0.03654546778923242,0.4672988912975477,231.0,252.5,21.5,0,0,1,0
1615,TNG100-498297-IFU-127,1-523117,498297,127,0.07554253215230985,0.7285998575872544,104.5,138.0,33.5,2,0,1,0
1616,TNG100-389917-IFU-127,1-522742,389917,127,0.04136489746180766,0.7318637585649667,186.5,212.0,25.5,2,0,2,0
1617,TNG100-647200-IFU-19,1-523154,647200,19,0.03209328686178934,0.2306830141220801,297.5,44.5,107.0,0,0,1,0
1618,TNG100-88802-IFU-19,1-519393,88802,19,0.02646430659069761,0.07893018404701058,323.5,,,0,0,0,0
1619,TNG100-181986-IFU-37,1-522735,181986,37,0.13479020712848142,0.043127423009174985,286.5,160.0,126.5,1,0,1,0
1620,TNG100-460939-IFU-37,1-626924,460939,37,0.029830248658577,0.6050325677082378,283.5,,,2,0,0,0
1621,TNG100-363104-IFU-37,1-519429,363104,37,0.12130684068300596,0.2382372697810072,253.0,226.0,27.0,2,0,2,0
1622,TNG100-202639-IFU-61,1-519444,202639,61,0.03409725913462799,0.21927720727354064,209.0,,,2,0,0,0
1623,TNG100-291115-IFU-61,1-519407,291115,61,0.04230800737428622,0.3960245007207988,217.0,193.5,23.5,1,0,1,0
1624,TNG100-411154-IFU-127,1-522789,411154,127,0.06550237724960005,0.2863410779451646,180.5,182.0,1.5,0,0,0,0
1625,TNG100-597360-IFU-127,1-568584,597360,127,0.023716908636729147,0.8716578390718273,3.0,20.0,17.0,2,0,2,0
1626,TNG100-500494-IFU-127,1-519271,500494,127,0.06939695296597449,0.7171280075174041,60.0,57.5,2.5,2,0,2,0
1627,TNG100-108080-IFU-19,1-522749,108080,19,0.02464002586033209,0.4010409398976564,149.5,345.0,164.5,1,0,1,0
1628,TNG100-179909-IFU-19,1-210866,179909,19,0.03916010556283788,0.5107512261941055,39.5,54.0,14.5,2,0,2,0
1629,TNG100-458722-IFU-61,1-210923,458722,61,0.06346148664249199,0.8626978700524744,292.5,295.0,2.5,2,0,2,0
1630,TNG100-423013-IFU-91,1-211017,423013,91,0.12100787140292388,0.6814163671985509,273.5,248.0,25.5,2,0,2,0
1631,TNG100-533151-IFU-127,1-633990,533151,127,0.04816414108421115,0.6290281997598876,174.0,181.0,7.0,2,0,2,0
1632,TNG100-538846-IFU-127,1-211023,538846,127,0.02766484631539382,0.7571706996878235,13.0,12.5,0.5,2,0,2,0
1633,TNG100-422664-IFU-127,1-210846,422664,127,0.023143148245127136,0.8980967784649784,181.0,161.0,20.0,2,0,2,0
1634,TNG100-733274-IFU-19,1-211084,733274,19,0.017808123327034343,0.22894937470772006,346.5,36.5,50.0,0,0,1,0
1635,TNG100-118695-IFU-19,1-211006,118695,19,0.03403369546271245,0.36971556015723817,65.5,,,2,0,0,0
1636,TNG100-308060-IFU-37,1-135095,308060,37,0.11033676595708164,0.20686307301875465,309.5,296.5,13.0,1,0,1,0
1637,TNG100-664626-IFU-37,1-211044,664626,37,0.0368596122707392,0.7043774900263384,224.0,,,1,0,0,0
1638,TNG100-484257-IFU-37,1-210754,484257,37,0.03516395865245667,0.4378767760834363,249.5,,,1,0,0,0
1639,TNG100-466182-IFU-37,1-210972,466182,37,0.03607502273266151,0.17021653278263355,286.0,193.5,92.5,1,0,1,0
1640,TNG100-633163-IFU-61,1-135152,633163,61,0.025300819649425,0.6588487703919191,27.5,25.0,2.5,2,0,2,0
1641,TNG100-660478-IFU-61,1-135077,660478,61,0.035479433176862515,0.6083331492988059,247.0,217.0,30.0,1,0,1,0
1642,TNG100-388428-IFU-91,1-210785,388428,91,0.06224034796614144,0.6135589455940408,248.5,247.5,1.0,2,0,2,0
1643,TNG100-557388-IFU-127,1-210774,557388,127,0.026194528546031774,0.8720819474591568,337.5,337.5,0.0,2,0,2,0
1644,TNG100-295675-IFU-127,1-247977,295675,127,0.058649911364272535,0.4530910530570539,161.5,178.5,17.0,2,0,2,0
1645,TNG100-583824-IFU-127,1-248388,583824,127,0.04041283176938515,0.7816589618707066,240.5,246.5,6.0,2,0,2,0
1646,TNG100-210779-IFU-19,1-248348,210779,19,0.026666854138173667,0.1982324591598967,341.5,322.5,19.0,2,0,2,0
1647,TNG100-152050-IFU-37,1-569216,152050,37,0.025226828992934158,0.15792535549816866,325.5,,,0,0,0,0
1648,TNG100-175244-IFU-61,1-248233,175244,61,0.066635087244675,0.5386590379396407,246.5,177.5,69.0,2,0,2,0
1649,TNG100-96568-IFU-61,1-248352,96568,61,0.033629371985524445,0.5271889375791889,331.5,,,2,0,0,0
1650,TNG100-594532-IFU-127,1-633587,594532,127,0.029475808769377106,0.8303971861174834,222.0,243.0,21.0,2,0,2,0
1651,TNG100-570340-IFU-127,1-248328,570340,127,0.0272668473952705,0.5534922952510889,302.0,304.5,2.5,2,0,2,0
1652,TNG100-311302-IFU-127,1-248415,311302,127,0.0946908299879976,0.09634090798148233,122.5,169.0,46.5,0,0,0,0
1653,TNG100-567326-IFU-19,1-633591,567326,19,0.027209658203238857,0.2830955396065688,268.5,,,2,0,0,0
1654,TNG100-158887-IFU-37,1-248389,158887,37,0.02724177923649261,0.2964356647868677,286.5,,,1,0,0,0
1655,TNG100-69534-IFU-37,1-248289,69534,37,0.02957311300892995,0.4443899702348349,334.5,,,2,0,0,0
1656,TNG100-236772-IFU-37,1-247976,236772,37,0.029690027146113487,0.6961138719969505,274.5,268.0,6.5,2,0,2,0
1657,TNG100-179900-IFU-61,1-210112,179900,61,0.0256996805106845,0.4533095586876206,243.5,,,2,0,0,0
1658,TNG100-137900-IFU-61,1-247980,137900,61,0.03043771314512677,0.5772066572751593,168.5,,,2,0,0,0
1659,TNG100-492528-IFU-61,1-248357,492528,61,0.030720159551905636,0.33505969679550834,280.0,253.5,26.5,2,0,2,0
1660,TNG100-548343-IFU-37,1-569214,548343,37,0.029156414698413118,0.6874429639115895,58.5,54.0,4.5,2,0,2,0
1661,TNG100-168-IFU-37,1-594165,168,37,0.03451265150271924,0.6593957567975411,272.0,,,2,0,0,0
1662,TNG100-121901-IFU-37,1-248638,121901,37,0.02855742409604045,0.18291054947952676,119.5,,,0,0,0,0
1663,TNG100-690189-IFU-37,1-594358,690189,37,0.028471853475620187,0.2624950038816906,157.0,,,0,0,0,0
1664,TNG100-327120-IFU-61,1-248848,327120,61,0.02844790488420868,0.219158724538642,245.0,,,0,0,0,0
1665,TNG100-616471-IFU-61,1-248544,616471,61,0.034466125701058205,0.627902424736119,28.0,26.0,2.0,2,0,2,0
1666,TNG100-96522-IFU-61,1-564487,96522,61,0.030035227429219533,0.2496384628955764,34.5,55.0,20.5,2,0,2,0
1667,TNG100-644233-IFU-91,1-200241,644233,91,0.017068752812261206,0.7597981514205143,345.0,336.5,8.5,2,0,2,0
1668,TNG100-548246-IFU-19,1-199775,548246,19,0.030924152970042112,0.4332245975510209,336.5,227.0,109.5,2,0,2,0
1669,TNG100-140736-IFU-37,1-248249,140736,37,0.024302598461832938,0.7420182038492177,114.0,,,2,0,0,0
1670,TNG100-90-IFU-37,1-248618,90,37,0.027653702122014446,0.4973466563172084,114.0,,,2,0,0,0
1671,TNG100-599851-IFU-61,1-248634,599851,61,0.02469978921051752,0.5991816114399392,283.0,301.5,18.5,2,0,2,0
1672,TNG100-69569-IFU-61,1-200287,69569,61,0.015540555930132831,0.3186360782958104,335.0,,,2,0,0,0
1673,TNG100-427607-IFU-127,1-248276,427607,127,0.033314814623114884,0.3924632089203133,320.0,348.0,28.0,2,0,2,0
1674,TNG100-537340-IFU-127,1-248661,537340,127,0.024886144112231817,0.7456445143850439,327.5,329.0,1.5,2,0,2,0
1675,TNG100-568722-IFU-19,1-248577,568722,19,0.03005112695234732,0.6587564412586056,39.5,,,2,0,0,0
1676,TNG100-535086-IFU-91,1-200281,535086,91,0.02740597097439519,0.8628915621376451,174.0,165.5,8.5,2,0,2,0
1677,TNG100-611831-IFU-127,1-560834,611831,127,0.0229108783964923,0.7623957560156598,19.5,26.5,7.0,2,0,2,0
1678,TNG100-505967-IFU-127,1-236745,505967,127,0.04964600241848574,0.7392054942416009,19.5,31.0,11.5,2,0,2,0
1679,TNG100-633546-IFU-19,1-322802,633546,19,0.03504434642406657,0.6907710270955786,315.5,327.5,12.0,2,0,2,0
1680,TNG100-17306-IFU-37,1-322806,17306,37,0.02364208266167474,0.2486590109580919,258.0,,,0,0,0,0
1681,TNG100-426483-IFU-91,1-322787,426483,91,0.06722935258301611,0.574465965794954,258.5,268.0,9.5,2,0,2,0
1682,TNG100-584357-IFU-91,1-322680,584357,91,0.031966393693643416,0.8601194747402732,130.5,127.0,3.5,2,0,2,0
1683,TNG100-621122-IFU-127,1-323026,621122,127,0.0206414616610016,0.8259966414420723,102.0,104.5,2.5,2,0,2,0
1684,TNG100-519238-IFU-127,1-322679,519238,127,0.017874922916203826,0.45348232048390297,7.0,16.5,9.5,2,0,2,0
